,customer,arrival time,serving time,departure time,time in queue,time in system,time in server
54,55,286.9138170532452,286.9138170532452,292.5156717894642,0.0,5.601854736218968,5.601854736218968
55,56,293.44346767077616,293.44346767077616,296.11026282582594,0.0,2.6667951550497833,2.6667951550497833
56,57,297.7616233072752,297.7616233072752,299.0196599607192,0.0,1.2580366534439804,1.2580366534439804
57,58,299.3859925868286,299.3859925868286,301.8540060031794,0.0,2.4680134163508,2.4680134163508
58,59,304.91383507067457,304.91383507067457,305.0022788218827,0.0,0.08844375120816039,0.08844375120816039
59,60,306.4799957050749,306.4799957050749,307.0544419994504,0.0,0.5744462943754911,0.5744462943754911
60,61,311.38858917705664,311.38858917705664,312.7259189200242,0.0,1.3373297429675404,1.3373297429675404
61,62,321.3945233849136,321.3945233849136,323.16309384152095,0.0,1.7685704566073355,1.7685704566073355
62,63,322.84720921690405,323.16309384152095,329.2436252715523,0.31588462461689915,6.396416054648228,6.0805314300313285
63,64,331.3552815337272,331.3552815337272,331.492441654848,0.0,0.13716012112081444,0.13716012112081444
64,65,347.07564142840783,347.07564142840783,348.135200948943,0.0,1.0595595205351742,1.0595595205351742
65,66,348.46535609961245,348.46535609961245,348.51500110295603,0.0,0.049645003343584904,0.049645003343584904
66,67,359.6535190956649,359.6535190956649,362.5614547795302,0.0,2.9079356838653325,2.9079356838653325
67,68,362.92767311514194,362.92767311514194,364.1064192325171,0.0,1.1787461173751694,1.1787461173751694
68,69,366.92740231899376,366.92740231899376,367.035098848739,0.0,0.10769652974522614,0.10769652974522614
69,70,368.1235370127919,368.1235370127919,368.92178913139463,0.0,0.7982521186027043,0.7982521186027043
70,71,372.46972781615176,372.46972781615176,372.9272538437548,0.0,0.4575260276030235,0.4575260276030235
71,72,376.59002758007006,376.59002758007006,377.16050223385815,0.0,0.5704746537880965,0.5704746537880965
72,73,378.7503859951437,378.7503859951437,379.11165608784825,0.0,0.361270092704558,0.361270092704558
73,74,379.1969469142279,379.1969469142279,379.89269507799855,0.0,0.6957481637706451,0.6957481637706451
74,75,382.03358325509174,382.03358325509174,383.4145891554534,0.0,1.3810059003616857,1.3810059003616857
75,76,391.2764550502666,391.2764550502666,394.7447290022413,0.0,3.468273951974709,3.468273951974709
76,77,400.7560526179828,400.7560526179828,400.90657921686585,0.0,0.15052659888306152,0.15052659888306152
77,78,403.538748868491,403.538748868491,404.83886822094627,0.0,1.3001193524552832,1.3001193524552832
78,79,408.20618542295665,408.20618542295665,410.1353288309711,0.0,1.929143408014454,1.929143408014454
79,80,411.5485905459301,411.5485905459301,413.3444390549908,0.0,1.7958485090607041,1.7958485090607041
80,81,413.56675233159274,413.56675233159274,414.27644099629896,0.0,0.7096886647062206,0.7096886647062206
81,82,424.457547901704,424.457547901704,429.52964816313977,0.0,5.072100261435764,5.072100261435764
82,83,430.0652916187636,430.0652916187636,430.38358622557786,0.0,0.3182946068142769,0.3182946068142769
83,84,430.5585924898297,430.5585924898297,434.3532963752941,0.0,3.7947038854644006,3.7947038854644006
84,85,437.6222743195129,437.6222743195129,437.70879606690426,0.0,0.08652174739137308,0.08652174739137308
85,86,438.0212169715442,438.0212169715442,439.62303149967437,0.0,1.6018145281301486,1.6018145281301486
86,87,440.11660031101445,440.11660031101445,440.7631774823963,0.0,0.646577171381864,0.646577171381864
87,88,442.64738244740624,442.64738244740624,447.6737829294849,0.0,5.026400482078657,5.026400482078657
88,89,446.2309125618203,447.6737829294849,447.95111079365444,1.442870367664625,1.7201982318341607,0.2773278641695356
89,90,450.5390248414307,450.5390248414307,450.8751637521093,0.0,0.33613891067858503,0.33613891067858503
90,91,452.4315760342998,452.4315760342998,452.53609024603696,0.0,0.10451421173718245,0.10451421173718245
91,92,465.9620294742601,465.9620294742601,467.1260662036792,0.0,1.1640367294191378,1.1640367294191378
92,93,468.22926780285184,468.22926780285184,470.09332475547546,0.0,1.8640569526236277,1.8640569526236277
93,94,470.41103092474,470.41103092474,471.83296639849885,0.0,1.4219354737588787,1.4219354737588787
94,95,474.23876847376863,474.23876847376863,476.7005379552268,0.0,2.461769481458191,2.461769481458191
95,96,474.6898388757464,476.7005379552268,477.10692598377733,2.010699079480446,2.4170871080309553,0.40638802855050926
96,97,482.3930547657515,482.3930547657515,483.1486286612852,0.0,0.7555738955337006,0.7555738955337006
97,98,485.0960813983861,485.0960813983861,487.2929765074992,0.0,2.196895109113086,2.196895109113086
98,99,494.8526725412062,494.8526725412062,495.3124180016717,0.0,0.4597454604655127,0.4597454604655127
99,100,497.34296342739566,497.34296342739566,497.87980284947696,0.0,0.5368394220813002,0.5368394220813002
100,101,500.4014161826425,500.4014161826425,501.58169291100177,0.0,1.1802767283592743,1.1802767283592743
