,customer,arrival time,serving time,departure time,time in queue,time in system,time in server
24,25,116.94766789440638,116.94766789440638,117.74837533231003,0.0,0.8007074379036538,0.8007074379036538
25,26,117.55516856003997,117.74837533231003,121.32524112103977,0.19320677227005945,3.770072560999793,3.5768657887297337
26,27,120.05340451883987,121.32524112103977,121.43701158089112,1.2718366021998975,1.3836070620512544,0.11177045985135692
27,28,123.05395896111987,123.05395896111987,125.26225149128139,0.0,2.208292530161515,2.208292530161515
28,29,124.83595009884503,125.26225149128139,127.1213936562646,0.4263013924363577,2.285443557419569,1.8591421649832114
29,30,127.30485796149037,127.30485796149037,128.61874615192087,0.0,1.3138881904305038,1.3138881904305038
30,31,130.28449350082448,130.28449350082448,130.91568125064856,0.0,0.631187749824079,0.631187749824079
31,32,130.91962451994047,130.91962451994047,131.45618224131422,0.0,0.5365577213737538,0.5365577213737538
32,33,135.18284890410243,135.18284890410243,135.20683256064115,0.0,0.023983656538717923,0.023983656538717923
33,34,137.9192014586245,137.9192014586245,140.4780269439545,0.0,2.558825485329976,2.558825485329976
34,35,140.18873903961781,140.4780269439545,142.76344308259957,0.28928790433667473,2.5747040429817503,2.2854161386450755
35,36,142.33643369261065,142.76344308259957,144.49168711870811,0.42700938998891047,2.1552534260974596,1.7282440361085492
36,37,144.7417968459263,144.7417968459263,147.44467093393436,0.0,2.702874088008059,2.702874088008059
37,38,148.27820922286395,148.27820922286395,151.34070057263042,0.0,3.062491349766475,3.062491349766475
38,39,150.1708822548061,151.34070057263042,151.72400826968558,1.1698183178243369,1.5531260148794956,0.38330769705515877
39,40,156.9195004164082,156.9195004164082,157.92174844996032,0.0,1.0022480335521209,1.0022480335521209
40,41,159.42669240874645,159.42669240874645,161.15511244131548,0.0,1.7284200325690335,1.7284200325690335
41,42,163.63005849008974,163.63005849008974,163.76039209309522,0.0,0.13033360300548225,0.13033360300548225
42,43,165.34330808357905,165.34330808357905,165.36027480484665,0.0,0.016966721267607454,0.016966721267607454
43,44,168.33216032083158,168.33216032083158,169.47071520385458,0.0,1.138554883023005,1.138554883023005
44,45,184.25883740067715,184.25883740067715,184.90352040998832,0.0,0.6446830093111657,0.6446830093111657
45,46,185.66721184639206,185.66721184639206,187.0206212115211,0.0,1.353409365129039,1.353409365129039
46,47,191.86623725562123,191.86623725562123,192.6384107302491,0.0,0.7721734746278628,0.7721734746278628
47,48,193.33637048009118,193.33637048009118,194.32573962899423,0.0,0.9893691489030516,0.9893691489030516
48,49,195.30316854307142,195.30316854307142,195.5148872455175,0.0,0.2117187024460918,0.2117187024460918
49,50,199.42822201376808,199.42822201376808,200.10207231174434,0.0,0.6738502979762586,0.6738502979762586
50,51,202.77645125117613,202.77645125117613,203.57992515872562,0.0,0.8034739075494883,0.8034739075494883
51,52,205.12585476809426,205.12585476809426,207.93385755226734,0.0,2.808002784173084,2.808002784173084
52,53,206.17562935109407,207.93385755226734,208.17449609655975,1.7582282011732673,1.9988667454656763,0.24063854429240905
53,54,206.7794365111351,208.17449609655975,208.29142315675747,1.3950595854246615,1.511986645622386,0.11692706019772459
54,55,207.645224065847,208.29142315675747,208.62403300988603,0.6461990909104713,0.9788089440390308,0.3326098531285595
55,56,208.98449918368635,208.98449918368635,209.81896611435795,0.0,0.8344669306715957,0.8344669306715957
56,57,211.04668583163073,211.04668583163073,213.12487597204586,0.0,2.0781901404151313,2.0781901404151313
57,58,219.19338273680415,219.19338273680415,219.6769897414786,0.0,0.4836070046744396,0.4836070046744396
58,59,221.84022715852782,221.84022715852782,223.0668792339446,0.0,1.22665207541678,1.22665207541678
59,60,260.29149016157163,260.29149016157163,261.08933705461,0.0,0.7978468930383542,0.7978468930383542
60,61,263.1954924523922,263.1954924523922,265.3796118756671,0.0,2.184119423274865,2.184119423274865
61,62,271.26468346749687,271.26468346749687,273.1248596085683,0.0,1.8601761410714062,1.8601761410714062
62,63,276.8688630608351,276.8688630608351,278.32481317702525,0.0,1.455950116190138,1.455950116190138
63,64,282.3277587841845,282.3277587841845,283.7994458701691,0.0,1.4716870859846267,1.4716870859846267
64,65,285.35901565045356,285.35901565045356,285.3731113372849,0.0,0.01409568683135376,0.01409568683135376
65,66,302.4772054350459,302.4772054350459,302.9275803657927,0.0,0.45037493074681834,0.45037493074681834
66,67,308.10857424683684,308.10857424683684,308.4331615139018,0.0,0.3245872670649419,0.3245872670649419
67,68,308.9863340076757,308.9863340076757,309.3028078607679,0.0,0.31647385309224774,0.31647385309224774
68,69,311.2540153936122,311.2540153936122,311.36790958567383,0.0,0.1138941920616503,0.1138941920616503
69,70,311.81418118133166,311.81418118133166,312.136030414016,0.0,0.32184923268431476,0.32184923268431476
70,71,315.6060694811608,315.6060694811608,317.85065666080106,0.0,2.244587179640291,2.244587179640291
71,72,316.86037025032437,317.85065666080106,318.50224949243943,0.9902864104766991,1.641879242115067,0.6515928316383679
72,73,317.9831881443634,318.50224949243943,319.5585824779062,0.5190613480760362,1.5753943335428175,1.0563329854667813
73,74,323.50704945813527,323.50704945813527,324.20343702201427,0.0,0.696387563879,0.696387563879
74,75,330.8379119213656,330.8379119213656,333.48007953976446,0.0,2.642167618398844,2.642167618398844
75,76,335.2055666748968,335.2055666748968,335.52274158607395,0.0,0.317174911177176,0.317174911177176
76,77,336.45175284478114,336.45175284478114,336.6769702098128,0.0,0.22521736503165357,0.22521736503165357
77,78,337.4255007350888,337.4255007350888,337.549772214807,0.0,0.12427147971817476,0.12427147971817476
78,79,341.5583126487243,341.5583126487243,342.3604289372092,0.0,0.8021162884848536,0.8021162884848536
79,80,342.37222203685064,342.37222203685064,343.5818337339527,0.0,1.2096116971020479,1.2096116971020479
80,81,348.14555378261485,348.14555378261485,350.52053540795936,0.0,2.3749816253445033,2.3749816253445033
81,82,348.8281553734128,350.52053540795936,351.4165883106721,1.6923800345465452,2.588432937259313,0.8960529027127677
82,83,368.52703424801246,368.52703424801246,368.80996820659897,0.0,0.2829339585865114,0.2829339585865114
83,84,369.3921108604973,369.3921108604973,369.62527523665335,0.0,0.2331643761560258,0.2331643761560258
84,85,370.3520337495989,370.3520337495989,371.4154277576211,0.0,1.0633940080222146,1.0633940080222146
85,86,380.50146637511205,380.50146637511205,380.85680725232356,0.0,0.35534087721151764,0.35534087721151764
86,87,381.4317660940661,381.4317660940661,382.97233818207246,0.0,1.5405720880063427,1.5405720880063427
87,88,383.15218419918074,383.15218419918074,383.3786134944451,0.0,0.22642929526438138,0.22642929526438138
88,89,389.1207974258686,389.1207974258686,390.8550709287868,0.0,1.7342735029181995,1.7342735029181995
89,90,397.2984028364391,397.2984028364391,397.8217901651938,0.0,0.5233873287547226,0.5233873287547226
90,91,404.2251571137175,404.2251571137175,404.5465709743951,0.0,0.3214138606775805,0.3214138606775805
91,92,405.36274538274387,405.36274538274387,405.4418351840053,0.0,0.07908980126143206,0.07908980126143206
92,93,407.8942975961472,407.8942975961472,408.27039751033607,0.0,0.3760999141888419,0.3760999141888419
93,94,414.61102486080273,414.61102486080273,414.9591621169788,0.0,0.3481372561760736,0.3481372561760736
94,95,418.2378394819469,418.2378394819469,422.34057887191074,0.0,4.102739389963858,4.102739389963858
95,96,419.4252902272605,422.34057887191074,422.3977752895792,2.915288644650218,2.9724850623186967,0.057196417668478716
96,97,430.4236078612405,430.4236078612405,431.19677340873477,0.0,0.7731655474942727,0.7731655474942727
97,98,435.6541551165047,435.6541551165047,436.20450278614567,0.0,0.5503476696409848,0.5503476696409848
98,99,436.7927883760171,436.7927883760171,437.51972915002364,0.0,0.7269407740065503,0.7269407740065503
99,100,437.41075531134845,437.51972915002364,439.6229819345547,0.10897383867518329,2.21222662320622,2.103252784531037
100,101,437.85685869213853,439.6229819345547,439.65357805687137,1.7661232424161426,1.7967193647328372,0.03059612231669462
